740,Object Oriented Programming,,Which of the following is used to prevent inheritance in Java?,`final` keyword,`static` keyword,`abstract` keyword,`private` keyword,a,`final` class cannot be extended.,Easy
741,Object Oriented Programming,,Which of the following is used to call a parent class constructor in Java?,`super()`,`this()`,`parent()`,`base()`,a,`super()` invokes parent class constructor.,Easy
742,Object Oriented Programming,,Which of the following is true about instance variables?,Each object has its own copy,Shared across all objects,Only static classes have it,Cannot exist in Python,a,Instance variables are unique to each object.,Easy
743,Object Oriented Programming,,Which of the following is true about class variables?,Shared across all objects,Unique per object,Cannot be accessed,Only exist in Java,a,Class/static variables are shared among all instances.,Easy
744,Object Oriented Programming,,Which of the following OOP principle helps in hiding complexity?,Abstraction,Inheritance,Encapsulation,Polymorphism,a,Abstraction hides unnecessary details from the user.,Easy
745,Object Oriented Programming,,Which of the following is true for multiple constructors in a class?,Constructor overloading,Constructor overriding,Destructor,Abstract class,a,Multiple constructors with different parameters is constructor overloading.,Easy
746,Object Oriented Programming,,Which of the following is true about interface in Java?,Cannot contain concrete methods (Java 7),Can implement multiple interfaces,Cannot be instantiated,All of the above,d,Interface defines methods but cannot be instantiated directly.,Easy
747,Object Oriented Programming,,Which of the following is NOT allowed in a Python class?,Multiple inheritance,Constructor,Private method,Static typing enforced,d,Python does not enforce strict static typing.,Easy
748,Object Oriented Programming,,Which of the following is true about friend function in C++?,Can access private members of a class,Is a member of class,Cannot access private members,None,a,Friend function is allowed to access private and protected members.,Easy
749,Object Oriented Programming,,Which of these represents dynamic binding?,Run-time polymorphism,Compile-time polymorphism,Overloading,Encapsulation,a,Dynamic binding happens at runtime (overriding).,Easy
750,Object Oriented Programming,,Which of these is true about `this` pointer in C++?,Refers to current object,Refers to parent object,Refers to static class,None,a,`this` pointer holds address of the calling object.,Easy
856,Operating System,,Deadlock occurs when:,Resources are abundant,Processes wait indefinitely,CPU is idle,Memory is free,b,Deadlock = processes blocked forever due to resource conflict.,Easy
751,Object Oriented Programming,,Which of the following allows a subclass to modify behavior of its superclass method?,Method overriding,Method overloading,Static method,Constructor,a,Overriding lets a child class redefine a parent class method.,Medium
752,Object Oriented Programming,,Which of these is a type of constructor in C++?,Default constructor,Parameterized constructor,Copy constructor,All of the above,d,"C++ supports default, parameterized, and copy constructors.",Medium
753,Object Oriented Programming,,Which of these is used to prevent method overriding in Java?,`final` keyword,`abstract` keyword,`static` keyword,`private` keyword,a,Methods declared `final` cannot be overridden.,Medium
754,Object Oriented Programming,,What happens if a child class constructor does not explicitly call a parent class constructor in C++?,Default constructor of parent is called automatically,Compilation error,Program crashes,Object is not created,a,C++ automatically calls the parent’s default constructor if no explicit call is made.,Medium
755,Object Oriented Programming,,Which of the following is true for multiple inheritance in Python?,Supported,Not supported,Only single inheritance allowed,Only hierarchical inheritance allowed,a,Python allows multiple inheritance with proper method resolution order (MRO).,Medium
756,Object Oriented Programming,,Which concept helps avoid code duplication when two classes share functionality?,Inheritance,Polymorphism,Encapsulation,Abstraction,a,Inheritance allows one class to reuse code from another class.,Medium
757,Object Oriented Programming,,Which of these statements about abstract classes is true?,Can have both abstract and concrete methods,Can be instantiated directly,Cannot have constructors,None,a,Abstract classes can have concrete methods and cannot be instantiated directly.,Medium
758,Object Oriented Programming,,Which of the following is an example of runtime polymorphism?,Method overriding,Method overloading,Constructor overloading,Operator overloading,a,Runtime polymorphism occurs when the method executed is determined at runtime.,Medium
759,Object Oriented Programming,,Which keyword in Java is used by a subclass to refer to the immediate parent class object?,`super`,`this`,`parent`,`base`,a,`super` is used to access parent class members or constructor.,Medium
760,Object Oriented Programming,,Which of the following is true about interfaces in Java 8?,Can contain default methods,Cannot contain any methods,Can be instantiated,Cannot be implemented by classes,a,Java 8 allows default methods in interfaces.,Medium
761,Object Oriented Programming,,What is the main purpose of `abstract` keyword in Java?,To define a class that cannot be instantiated,To define a private class,To define static methods,None,a,Abstract classes cannot be instantiated and are meant for inheritance.,Medium
762,Object Oriented Programming,,Which of the following is true about a copy constructor in C++?,Creates a new object as a copy of an existing object,Deletes an object,Initializes static variables,Cannot take objects as arguments,a,Copy constructors duplicate an existing object’s data into a new object.,Medium
763,Object Oriented Programming,,Which of these is NOT allowed in Python’s multiple inheritance?,Diamond problem,Calling parent methods via `super()`,Using method resolution order,None of the above,a,Diamond problem is avoided in Python using C3 linearization.,Medium
764,Object Oriented Programming,,Which of these is an advantage of using composition over inheritance?,Greater flexibility in code reuse,Reduces runtime overhead,Increases compile-time complexity,None,a,Composition allows flexible design by containing objects rather than inheriting behavior.,Medium
765,Object Oriented Programming,,Which of these is true about pure virtual functions in C++?,Declared using `= 0`,Cannot have a body,Must be overridden in derived class,All of the above,d,Pure virtual functions define interfaces and enforce overriding.,Medium
766,Object Oriented Programming,,Which of these is an example of dynamic binding?,Virtual functions in C++,Function overloading,Static methods,Operator overloading,a,"Virtual functions bind at runtime, enabling dynamic behavior.",Medium
767,Object Oriented Programming,,Which of the following statements about constructors is true?,Cannot return a value,Always has the same name as class,Automatically invoked when object is created,All of the above,d,All these statements describe constructors.,Medium
768,Object Oriented Programming,,Which of these is NOT part of SOLID principles?,Single Responsibility Principle,Open/Closed Principle,Loop Control Principle,Liskov Substitution Principle,c,Loop Control Principle is not part of SOLID.,Medium
769,Object Oriented Programming,,Which of the following is true for aggregation in OOP?,Lifetime of part is independent of whole,Lifetime of part depends on whole,Objects cannot share references,None,a,Aggregation allows objects to exist independently of the container.,Medium
770,Object Oriented Programming,,Which of these is true for composition in OOP?,Lifetime of part is controlled by whole,Objects are independent,Always uses inheritance,None,a,"In composition, contained objects are destroyed when the container object is destroyed.",Medium
771,Object Oriented Programming,,Which of the following is true about method overloading?,Compile-time polymorphism,Runtime polymorphism,Abstract classes only,None,a,"Overloading is resolved at compile-time, hence compile-time polymorphism.",Medium
772,Object Oriented Programming,,Which of the following statements is true for Java constructors?,Can be private,Can be final,Can be static,Cannot have parameters,a,Private constructors are used in singleton pattern.,Medium
773,Object Oriented Programming,,Which of these statements about `final` keyword in Java is correct?,"Prevents inheritance, method overriding, or reassignment of variables",Only prevents inheritance,Only prevents method overriding,Only prevents variable reassignment,a,"`final` can be applied to classes, methods, and variables.",Medium
774,Object Oriented Programming,,Which of the following can be used to implement multiple inheritance in Java?,Interfaces,Abstract classes,Concrete classes,None,a,Java allows multiple inheritance only through interfaces.,Medium
775,Object Oriented Programming,,Which of the following is true about virtual functions in C++?,Support runtime polymorphism,Cannot be overridden,Are static by default,None,a,Virtual functions allow method calls to be resolved at runtime.,Medium
776,Object Oriented Programming,,Which of these is true about object slicing in C++?,Assigning derived object to base object may slice derived part,Happens in Python,Enhances runtime polymorphism,None,a,Object slicing removes derived class data when assigned to base class object.,Medium
777,Object Oriented Programming,,Which of these statements about abstract classes is false?,Cannot be instantiated,Can contain constructors,Must contain only abstract methods,Can have concrete methods,c,Abstract classes can contain concrete methods.,Medium
778,Object Oriented Programming,,Which of these statements about interfaces is true?,Cannot have instance variables,Can have constants,Can be implemented by multiple classes,All of the above,d,Interfaces provide constants and multiple inheritance through implementation.,Medium
779,Object Oriented Programming,,Which of these statements about the `super` keyword is true in Java?,Calls parent class methods or constructors,Calls current class methods,Calls static methods only,Cannot be used in constructors,a,`super` accesses parent class members and constructors.,Medium
780,Object Oriented Programming,,Which of these is true for a static method in Java?,Cannot access instance variables directly,Can access static variables,Can be called using class name,All of the above,d,"Static methods belong to the class, not the object.",Medium
781,Object Oriented Programming,,Which of the following is true about diamond problem in C++?,Occurs in multiple inheritance,Can be solved using virtual inheritance,Causes ambiguity,All of the above,d,Diamond problem arises in multiple inheritance and virtual inheritance solves it.,Medium
782,Object Oriented Programming,,Which of the following is true about abstract method in Python?,Declared with `@abstractmethod` decorator,Must be overridden in subclass,Cannot have body (optional in Python 3.3+),All of the above,d,Abstract methods define interface for subclass implementation.,Medium
783,Object Oriented Programming,,Which of these is true about singleton pattern?,Ensures only one instance exists,Uses private constructor,Provides global access point,All of the above,d,Singleton restricts instantiation to a single object.,Medium
784,Object Oriented Programming,,Which of the following is true for finalizers in C#?,Clean up unmanaged resources,Are called by garbage collector,Cannot be called explicitly,All of the above,d,Finalizers manage resource cleanup before garbage collection.,Medium
785,Object Oriented Programming,,Which of these is true about protected members in Python?,Indicated by single underscore `_`,Can be accessed in subclass,Not strictly private,All of the above,d,Python uses naming conventions for protected access.,Medium
786,Object Oriented Programming,,Which of the following is true about encapsulation?,Protects data from unauthorized access,Increases security,Achieved using private/protected variables,All of the above,d,Encapsulation bundles data with access control methods.,Medium
787,Object Oriented Programming,,Which of these is true about method hiding in C#?,Achieved using `new` keyword,Overrides base method,Used for runtime polymorphism,Cannot exist,a,`new` keyword hides base class method at compile time.,Medium
788,Object Oriented Programming,,Which of the following is NOT allowed in Java interface (Java 7)?,Static methods,Default methods,Instance variables,Abstract methods,c,Interfaces cannot have instance variables.,Medium
789,Object Oriented Programming,,Which of the following is true about destructor in C++?,Automatically invoked when object goes out of scope,Cannot take parameters,Cannot return value,All of the above,d,"",Medium
790,Object Oriented Programming,,Which of the following is true about `this` keyword in Java?,Refers to current object,Can be used to call another constructor in the same class,Can be used to return current object,All of the above,d,`this` refers to the current instance and can call constructors.,Medium
791,Object Oriented Programming,,Which of these is true about operator overloading in C++?,Allows custom behavior for operators,Can overload all operators including `::`,Cannot overload assignment operator,None,a,Most operators can be overloaded except a few like scope resolution.,Medium
792,Object Oriented Programming,,Which of the following is true about `final` class in Java?,Cannot be subclassed,Can have methods overridden,Can have abstract methods,Can be instantiated only once,a,`final` classes cannot be extended.,Medium
793,Object Oriented Programming,,Which of the following is true for abstract class constructor in Java?,Can be called by subclass,Cannot be private,Can contain initialization code,All of the above,d,Abstract class constructors are called during subclass instantiation.,Medium
794,Object Oriented Programming,,Which of the following is true about method overloading resolution?,Happens at compile time,Happens at runtime,Happens only for virtual methods,None,a,Overloaded methods are resolved during compilation.,Medium
795,Object Oriented Programming,,Which of these statements about class variables is true in Python?,Shared across all instances,Defined outside methods but inside class,Can be accessed via class name,All of the above,d,Class variables are shared and accessed via class or instance.,Medium
796,Object Oriented Programming,,Which of these is true about constructor chaining in Java?,One constructor calls another in the same class using `this()`,Subclass constructor can call parent constructor using `super()`,Both a and b,None,c,Constructor chaining allows calling other constructors for initialization.,Medium
797,Object Oriented Programming,,Which of the following is true about virtual destructor in C++?,Ensures proper cleanup of derived class objects,Called automatically during object deletion,Only needed when polymorphism is used,All of the above,d,Virtual destructors avoid memory leaks in inheritance hierarchies.,Medium
798,Object Oriented Programming,,Which of these is true about interface variables in Java?,"They are `public`, `static`, and `final` by default",Can be private,Can be instance variables,None,a,Interface variables are constants by default.,Medium
799,Object Oriented Programming,,Which of the following is true about abstract methods in Java?,Must be overridden by concrete subclass,Can have method body in abstract class (Java 8+ default method),Cannot be declared `final`,All of the above,d,Abstract methods enforce subclass implementation.,Medium
800,Object Oriented Programming,,Which of the following is true about static variables in C++?,Shared across all objects,Initialized only once,Lifetime is entire program execution,All of the above,d,Static variables exist throughout program execution and are shared.,Medium
801,Object Oriented Programming,,Given `class A { public: virtual void f(){} }; class B : public A { void f(){} };` What happens if we call `A* a = new B(); a->f();` in C++?,Calls A::f,Calls B::f,Compilation error,Undefined behavior,b,Virtual function ensures runtime polymorphism; B::f is called.,Hard
802,Object Oriented Programming,,Which of the following is true about pure virtual destructors in C++?,Must be defined even if pure,Cannot be defined,Only for static objects,Optional,a,Pure virtual destructors must have a body for proper cleanup.,Hard
803,Object Oriented Programming,,"In Java, which of the following is true about casting a superclass reference to a subclass?",Downcasting requires explicit cast,Causes compile-time error,Cannot access overridden methods,All of the above,a,"Downcasting requires explicit cast, may throw `ClassCastException`.",Hard
804,Object Oriented Programming,,Which of the following statements is true about covariant return types in Java?,Subclass method can return subclass type of overridden method,Cannot be applied,Only primitive types allowed,All of the above,a,Covariant return types allow more specific return type in overridden method.,Hard
805,Object Oriented Programming,,Which of the following best describes object slicing in C++?,Assigning derived object to base object may truncate derived data,Assigning base object to derived object,Only happens in Python,None,a,Derived class members are sliced off when assigned to base class object.,Hard
806,Object Oriented Programming,,Which of the following correctly defines an abstract class in C++?,Contains at least one pure virtual function,Cannot have constructors,Cannot have member variables,Must be final,a,A class becomes abstract with at least one pure virtual function.,Hard
807,Object Oriented Programming,,"In Java, which of these cannot be overridden?",Private methods,Public methods,Protected methods,Default methods,a,"Private methods are class-specific, cannot be overridden.",Hard
808,Object Oriented Programming,,Which of these statements about virtual inheritance in C++ is true?,Avoids multiple copies of base class in diamond problem,Prevents base class constructor calls,Only used with private inheritance,None,a,Virtual inheritance ensures single copy of base in multiple inheritance.,Hard
809,Object Oriented Programming,,Given `class A { int x; public: A(int a):x(a){} }; class B : public A { int y; public: B():y(5){} };` What’s wrong?,B must explicitly call A constructor,y is uninitialized,x is public,Nothing wrong,a,Base class A has no default constructor; B must call A(int).,Hard
810,Object Oriented Programming,,Which of these statements about interface default methods in Java 8 is correct?,Can have implementation,Can be overridden,Supports multiple inheritance conflict resolution,All of the above,d,Default methods provide behavior in interfaces.,Hard
811,Object Oriented Programming,,What happens if a Java subclass method throws a broader exception than parent class method?,Compile-time error,Runtime error,Works fine,None,a,Overridden methods cannot throw broader checked exceptions.,Hard
812,Object Oriented Programming,,Which of the following is true for diamond inheritance in Python?,Resolved via MRO (C3 linearization),Cannot exist,Causes runtime errors always,Only works with single inheritance,a,Python resolves diamond inheritance using MRO.,Hard
813,Object Oriented Programming,,Which of the following is true about private inheritance in C++?,Public/protected members of base become private in derived,Can be accessed outside derived,Is same as public inheritance,None,a,Private inheritance restricts base members to private in derived.,Hard
814,Object Oriented Programming,,Which of the following statements about Java final variables is correct?,Must be initialized once,Cannot be reassigned,Can be static or instance,All of the above,d,Final variables are constants once assigned.,Hard
815,Object Oriented Programming,,Which of these statements about method hiding in Java is correct?,Occurs when static methods have same name in subclass,Static methods cannot be overridden,Hides parent static method,All of the above,d,"Static methods are hidden, not overridden, in subclass.",Hard
816,Object Oriented Programming,,Which of the following is true about multiple inheritance in Java?,Achieved using interfaces,Classes can extend multiple classes,Causes diamond problem,None,a,Java supports multiple inheritance only via interfaces.,Hard
817,Object Oriented Programming,,"What will be output of following C++ code? ```cpp class A { public: virtual void f(){ cout<<'"A'"; } }; class B : public A { public: void f(){ cout<<'"B'"; } }; A* obj = new B(); obj->f(); ```",A,B,Compilation error,Runtime error,b,Virtual function ensures runtime polymorphism; B::f is called.,Hard
818,Object Oriented Programming,,Which of these is true about abstract classes in C++?,Cannot be instantiated,Can have constructors,Can have non-pure methods,All of the above,d,"Abstract classes can have non-pure methods and constructors, but cannot be instantiated.",Hard
819,Object Oriented Programming,,Which of the following is true about static binding in C++?,Function called is resolved at compile-time,Virtual functions use static binding,Overriding uses static binding,None,a,Non-virtual functions are bound at compile-time.,Hard
820,Object Oriented Programming,,Which of the following is true for C++ virtual table (vtable)?,Stores addresses of virtual functions,Used for runtime polymorphism,Each class with virtual functions has a vtable,All of the above,d,vtable enables dynamic dispatch in C++.,Hard
821,Object Oriented Programming,,Which of the following is true for final methods in Java?,Cannot be overridden,Can be inherited,Can be static,All of the above,d,Final methods can be inherited but not overridden.,Hard
822,Object Oriented Programming,,Which of the following is true for diamond problem in C++ without virtual inheritance?,Base class is duplicated in derived,Causes ambiguity,Resolved using virtual inheritance,All of the above,d,Diamond problem duplicates base and causes ambiguity; virtual inheritance solves it.,Hard
823,Object Oriented Programming,,Which of the following statements about `super` in Python is true?,Returns a proxy object to access parent methods,Only works with single inheritance,Cannot call parent constructor,None,a,`super()` allows accessing parent methods in multiple inheritance.,Hard
824,Object Oriented Programming,,Which of the following is true about constructor overloading in Java?,Multiple constructors with different parameters,Resolved at compile-time,Supports chaining with `this()`,All of the above,d,Java supports constructor overloading and chaining.,Hard
825,Object Oriented Programming,,Which of the following is true about the Liskov Substitution Principle?,Subtypes must be substitutable for base types,Derived class should throw only compatible exceptions,Methods behavior must be consistent,All of the above,d,LSP ensures that derived classes can replace base class without breaking program.,Hard
826,Object Oriented Programming,,Which of the following is true for static member functions in C++?,Can access only static variables,Cannot access instance variables,Can be called without object,All of the above,d,"Static functions belong to class, not object.",Hard
827,Object Oriented Programming,,Which of the following is true about finalizers in Java?,Called before garbage collection,Cannot be guaranteed to run,May slow down GC,All of the above,d,Finalizers execute before GC but are non-deterministic.,Hard
828,Object Oriented Programming,,Which of the following is true about multiple interface inheritance in Java?,Avoids diamond problem,Can contain default methods with conflicts,Conflicts resolved by overriding,All of the above,d,Multiple interfaces can have default methods; conflicts resolved by subclass.,Hard
829,Object Oriented Programming,,Which of these is true about abstract methods in Java?,Must be overridden,Cannot have body (unless default in interface),Cannot be static,All of the above,d,Abstract methods enforce subclass implementation and cannot be static.,Hard
830,Object Oriented Programming,,Which of the following is true about virtual inheritance in C++?,Base constructor called only once,Resolves diamond problem,Must specify `virtual` keyword,All of the above,d,Virtual inheritance ensures single base class initialization.,Hard
831,Object Oriented Programming,,Which of the following is true about `this` pointer in C++?,Refers to current object,Can be returned from member functions,Cannot be used in static functions,All of the above,d,"`this` refers to the current instance, not static functions.",Hard
832,Object Oriented Programming,,Which of the following is true about operator overloading in C++?,Can overload most operators,"Cannot overload `::`, `.`, `.*`",Can define custom behavior,All of the above,d,Operator overloading allows custom behavior but some operators cannot be overloaded.,Hard
833,Object Oriented Programming,,Which of the following statements about composition in OOP is true?,“Has-a” relationship,Lifetime of part depends on whole,Encapsulates object references,All of the above,d,Composition models strong ownership with lifetime dependency.,Hard
834,Object Oriented Programming,,Which of the following is true about object slicing?,Happens only with value assignment,Derived class data is lost,Can cause unexpected behavior in polymorphism,All of the above,d,Object slicing truncates derived parts in base object assignment.,Hard
835,Object Oriented Programming,,Which of the following is true about multiple constructors in C++?,Constructor overloading,Must have different parameter lists,Supports initialization of different members,All of the above,d,Multiple constructors provide flexible initialization.,Hard
836,Object Oriented Programming,,Which of these is true for aggregation in OOP?,“Has-a” relationship,Lifetime independent,Shared references possible,All of the above,d,"Aggregation is weak ownership, objects can exist independently.",Hard
837,Object Oriented Programming,,Which of the following is true for final class in Java?,Cannot be subclassed,Can be instantiated,Can have final methods,All of the above,d,Final classes cannot be extended but can have final methods.,Hard
838,Object Oriented Programming,,Which of these is true about virtual functions in C++?,Enable runtime polymorphism,Resolved via vtable,Can be overridden in derived class,All of the above,d,Virtual functions enable dynamic dispatch in inheritance hierarchy.,Hard
839,Object Oriented Programming,,Which of these is true about method resolution order in Python?,Determines order of base class method calls,Solves diamond problem,Uses C3 linearization,All of the above,d,MRO resolves inheritance ambiguities in Python multiple inheritance.,Hard
840,Object Oriented Programming,,Which of the following is true about the `super()` function in Python?,Calls parent class constructor,Can access overridden methods,Supports multiple inheritance,All of the above,d,`super()` provides access to parent methods and constructor in Python MRO.,Hard
841,Object Oriented Programming,,Which of the following is true about static methods in Python?,Do not require instance,Cannot access instance variables,Can be called via class,All of the above,d,Static methods belong to class and have no access to instance variables.,Hard
842,Object Oriented Programming,,Which of the following is true about multiple inheritance in C++?,Possible,Can cause diamond problem,Can be solved via virtual inheritance,All of the above,d,Multiple inheritance is supported; diamond problem solved using virtual inheritance.,Hard
843,Object Oriented Programming,,Which of the following is true about constructor chaining in Java?,`this()` calls another constructor in same class,`super()` calls parent constructor,Both a and b,None,c,Constructor chaining allows calling another constructor in class or parent class.,Hard
844,Object Oriented Programming,,Which of these statements about runtime polymorphism is true?,Achieved using method overriding,Requires inheritance,Determined at runtime,All of the above,d,Overriding methods in inheritance hierarchy provides runtime polymorphism.,Hard
845,Object Oriented Programming,,Which of the following statements about abstract classes in Java is true?,Can have constructors,Can have concrete methods,Cannot be instantiated,All of the above,d,Abstract classes provide partial implementation and cannot be instantiated.,Hard
846,Object Oriented Programming,,Which of the following is true for dynamic dispatch in C++?,Achieved using virtual functions,Resolved at runtime,Enables runtime polymorphism,All of the above,d,Virtual functions enable dynamic dispatch.,Hard
847,Object Oriented Programming,,Which of these is true about finalizers in Java?,Called before garbage collection,Cannot guarantee exact time of execution,May degrade performance,All of the above,d,Finalizers are non-deterministic and run before garbage collection.,Hard
848,Object Oriented Programming,,Which of the following is true about Liskov Substitution Principle (LSP)?,Derived classes must be replaceable for base class,Methods must preserve behavior contracts,Violating LSP can break polymorphism,All of the above,d,LSP ensures substitutability and correct polymorphic behavior.,Hard
849,Object Oriented Programming,,Which of the following statements about operator overloading in C++ is true?,"Can overload arithmetic, relational operators","Cannot overload `::`, `.`, `.*`, `sizeof`",Enables intuitive object operations,All of the above,d,Operator overloading improves readability; some operators cannot be overloaded.,Hard
850,Operating System,,An Operating System is:,Hardware,Software that manages resources,Application program,Compiler,b,OS is system software that manages hardware and provides services to programs.,Easy
851,Operating System,,Which of the following is NOT a function of OS?,Memory management,CPU scheduling,Compiling code,File management,c,"Compiling is done by compiler software, not OS.",Easy
852,Operating System,,A process is:,A program in execution,A file,Memory block,Disk space,a,A process is an active entity; a program itself is passive.,Easy
853,Operating System,,Which of the following is a non-preemptive scheduling algorithm?,Round Robin,FCFS,Priority (preemptive),Shortest Remaining Time,b,FCFS runs a process until completion; no preemption.,Easy
854,Operating System,,Which CPU scheduling algorithm gives minimum average waiting time?,FCFS,SJF,Round Robin,Priority,b,Shortest Job First schedules shortest jobs first → minimum average wait.,Easy
855,Operating System,,Time slice in CPU scheduling is used in:,FCFS,Round Robin,SJF,Priority,b,Round Robin assigns fixed time slices (quantum) to processes.,Easy
857,Operating System,,Which is NOT a condition for deadlock?,Mutual Exclusion,Hold and Wait,Preemption allowed,Circular Wait,c,Deadlock requires No Preemption condition to be true.,Easy
858,Operating System,,Paging is used to:,Allocate CPU,Manage memory,Schedule disk I/O,Encrypt data,b,Paging divides memory into fixed-size blocks for allocation.,Easy
859,Operating System,,A page table is used to:,Track process CPU usage,Map logical to physical addresses,Store files,Store I/O devices,b,Page table stores frame info → logical → physical mapping.,Easy
860,Operating System,,Virtual memory allows:,More RAM than actual,More CPU than cores,Faster disk,More I/O devices,a,Virtual memory uses disk as temporary memory → illusion of more RAM.,Easy
861,Operating System,,Segmentation divides memory based on:,Fixed size blocks,Logical units,CPU cycles,File size,b,"Segmentation uses logical divisions like code, data, stack.",Easy
862,Operating System,,Which system call creates a new process?,exec(),fork(),read(),write(),b,fork() duplicates current process → new child process.,Easy
863,Operating System,,Which system call replaces a process image with new program?,fork(),exec(),wait(),exit(),b,exec() loads and runs a new program in existing process.,Easy
864,Operating System,,Which system call terminates a process?,fork(),exec(),exit(),wait(),c,exit() stops a process and returns status to OS.,Easy
865,Operating System,,A thread is:,Program in execution,Part of a process,File,Hardware device,b,Thread = lightweight process inside main process sharing memory.,Easy
866,Operating System,,Multithreading helps in:,Faster I/O,Concurrent execution within process,Compiling programs,Disk management,b,Threads run concurrently → efficient CPU utilization.,Easy
867,Operating System,,FCFS scheduling is:,Preemptive,Non-preemptive,Multilevel,Dynamic,b,First Come First Serve executes process fully → non-preemptive.,Easy
868,Operating System,,SJF may cause:,Deadlock,Starvation,Preemption,Paging,b,Long processes may starve if short jobs keep arriving.,Easy
869,Operating System,,Round Robin scheduling is suitable for:,Batch system,Interactive system,Real-time system,None,b,RR gives each process equal time slice → good for responsiveness.,Easy
870,Operating System,,Which file allocation method stores contiguous blocks?,Linked,Indexed,Contiguous,Sequential,c,Contiguous allocation stores blocks together → fast access.,Easy
871,Operating System,,Linked allocation stores files:,Contiguous,Random,Using pointers,Indexed,c,Each block points to next → no contiguous storage required.,Easy
872,Operating System,,Indexed file allocation uses:,Pointer for each block,Index block,FAT table,Direct mapping,b,Indexed allocation → one index block stores all addresses of file blocks.,Easy
873,Operating System,,Which device does OS treat as a file?,Keyboard,Mouse,Disk,All of the above,d,"In Unix-like systems, devices are abstracted as files.",Easy
874,Operating System,,Buffering is used to:,Reduce CPU speed,Synchronize I/O speed differences,Allocate memory,Schedule processes,b,Buffer temporarily holds data → CPU and I/O work at different rates.,Easy
875,Operating System,,Spooling is:,Sequential execution,Simultaneous peripheral output,Disk allocation,Process scheduling,b,Spooling stores jobs in memory/disk → sends to device sequentially.,Easy
876,Operating System,,Which is an example of preemptive scheduling?,FCFS,Round Robin,SJF non-preemptive,None,b,RR preempts process after time slice.,Easy
877,Operating System,,Which is a type of OS?,Batch,Time-sharing,Real-time,All of the above,d,"OS can be batch, interactive (time-sharing), or real-time.",Easy
878,Operating System,,Which OS is suitable for critical systems?,Batch,Time-sharing,Real-time,None,c,Real-time OS → guaranteed response time.,Easy
879,Operating System,,Swapping in OS is:,Moving process to ready queue,Moving process between RAM and disk,CPU scheduling,Memory allocation,b,Swapping → temporarily moves inactive process to disk → frees RAM.,Easy
880,Operating System,,Thrashing occurs when:,CPU is idle,Too much paging,Disk is free,CPU scheduling is perfect,b,Thrashing = excessive paging → low CPU utilization.,Easy
881,Operating System,,Which is a volatile memory?,ROM,RAM,Hard disk,Flash memory,b,RAM loses data when power off → volatile.,Easy
882,Operating System,,Which is non-volatile memory?,RAM,ROM,Cache,Register,b,ROM retains data → non-volatile.,Easy
883,Operating System,,Context switch is:,Changing process state,Switching CPU from one process to another,Switching threads,Memory allocation,b,Context switch → saves current process state → loads new process state.,Easy
884,Operating System,,Mutual exclusion ensures:,Multiple processes access CPU simultaneously,Only one process accesses critical section,Deadlock occurs,Memory management,b,Only one process in critical section → prevents race condition.,Easy
885,Operating System,,Semaphore is used for:,File storage,Process synchronization,Memory allocation,Disk scheduling,b,Semaphore = integer used to control access to resources.,Easy
886,Operating System,,Monitor in OS is:,Hardware device,High-level synchronization construct,Memory block,CPU scheduler,b,Monitor → provides mutual exclusion + condition variables.,Easy
887,Operating System,,Multilevel queue scheduling separates:,Processes by size,Processes by priority/type,CPU cores,Memory blocks,b,Separate queues for foreground/background processes.,Easy
888,Operating System,,Which OS feature hides hardware details from user?,Multithreading,Abstraction,Scheduling,Buffering,b,OS provides abstraction → user sees simple interface.,Easy
889,Operating System,,Which memory allocation is prone to external fragmentation?,Paging,Segmentation,Contiguous allocation,Indexed allocation,c,Contiguous allocation → holes between blocks → fragmentation.,Easy
890,Operating System,,FIFO page replacement may cause:,Starvation,Belady’s anomaly,Deadlock,None,b,Increasing frames may increase page faults → Belady’s anomaly.,Easy
891,Operating System,,LRU page replacement removes:,First page,Last used page,Least recently used page,Random page,c,LRU → replaces page not used for longest time.,Easy
892,Operating System,,Which scheduling algorithm is fair?,FCFS,Round Robin,SJF,Priority,b,RR → all processes get equal time → fairness.,Easy
893,Operating System,,Which OS uses preemptive priority?,Windows,Unix,Linux,All modern OS,d,Modern OS allow preemption based on priority.,Easy
894,Operating System,,Which structure manages processes in memory?,Page table,File table,Directory,Stack,a,Page table → keeps track of frames assigned to processes.,Easy
895,Operating System,,I/O-bound process spends most time on:,CPU,Waiting for I/O,Memory allocation,Disk scheduling,b,"I/O-bound → CPU waits, I/O dominates execution.",Easy
896,Operating System,,CPU-bound process spends most time on:,I/O,CPU,Disk,Network,b,CPU-bound → spends more time on computation.,Easy
897,Operating System,,Which of the following is an OS protection mechanism?,CPU scheduling,Memory protection,Paging,Threading,b,Memory protection prevents processes from accessing each other’s memory.,Easy
898,Operating System,,Spooling is commonly used for:,CPU scheduling,Printer management,Memory allocation,File management,b,Spooling → prints jobs sequentially via buffer → efficient printing.,Easy
899,Operating System,,Which of the following is NOT an OS type?,Batch OS,Time-sharing OS,Network OS,Compiler OS,d,"Compiler is software, not OS.",Easy
900,Operating System,,"In a process control block (PCB), which information is NOT stored?",Process state,Program counter,CPU registers,Disk block addresses,d,"Disk blocks are managed by the file system, not PCB.",Medium
901,Operating System,,Which scheduling algorithm can cause starvation if priorities are fixed?,FCFS,Round Robin,Priority scheduling,SJF,c,Low-priority processes may never get CPU → starvation.,Medium
